"","TimeNum","locType","lc","id","GMT","date","lat","lon","ID","time","ok","optional","errX","errY","mu.x","nu.x","mu.y","nu.y","se.mu.x","se.nu.x","se.mu.y","se.nu.y","speed"
"4862",437153.433333333,"p",NA,NA,2019-11-14 17:26:00,NA,NA,NA,"2019030",NA,NA,NA,NA,NA,205.392892726654,0.0247682581976712,44.5129466706567,-0.00796763155928875,0.135642913563518,0.00761577310586391,0.0291890390386528,0.00479583152331272,0.0260182583354667
"4863",437154.433333333,"p",NA,NA,2019-11-14 18:26:00,NA,NA,NA,"2019030",NA,NA,NA,NA,NA,205.417619402658,0.0246807829439905,44.5052107204417,-0.00749998703273465,0.135443715247331,0.00761577310586391,0.0259807621135332,0.00489897948556636,0.0257951711027386
"4864",437155.433333333,"p",NA,NA,2019-11-14 19:26:00,NA,NA,NA,"2019030",NA,NA,NA,NA,NA,205.442245667419,0.0245674321351957,44.4979552771993,-0.007006600498755,0.135240526470433,0.00761577310586391,0.0222710574513201,0.00509901951359278,0.0255470384245728
"4865",437156.433333333,"p",NA,NA,2019-11-14 20:26:00,NA,NA,NA,"2019030",NA,NA,NA,NA,NA,205.46674563373,0.0244281815458639,44.4912061352009,-0.00648736651039675,0.13504813956512,0.00768114574786861,0.0181107702762748,0.00529150262212918,0.0252749278510919
"4866",437157.433333333,"p",NA,NA,2019-11-14 21:26:00,NA,NA,NA,"2019030",NA,NA,NA,NA,NA,205.491093387392,0.024263001415251,44.4849891969253,-0.00594217409656885,0.134877722400699,0.00768114574786861,0.013490737563232,0.00547722557505166,0.0249800454497266
"4867",437158.433333333,"p",NA,NA,2019-11-14 22:26:00,NA,NA,NA,"2019030",NA,NA,NA,NA,NA,205.515262981674,0.0240718564409315,44.479330478594,-0.00537090673832541,0.134744202101612,0.00768114574786861,0.00848528137423857,0.00556776436283002,0.0246637570476317
"4868",437159.433333333,"p",NA,NA,2019-11-14 23:26:00,NA,NA,NA,"2019030",NA,NA,NA,NA,NA,205.53922843177,0.0238547057712528,44.4742561157318,-0.00477344234396316,0.134669966956259,0.00768114574786861,0.00316227766016838,0.00565685424949238,0.0243276126910181
"4869",437160,"o",1,2019030,2019-11-15 00:00:00,"11-15-2019 00:00:00",44.47165,205.62006,"2019030",196.606944444444,TRUE,TRUE,1.38629436111989,1.38629436111989,205.552708353252,0.0237200926897836,44.47165,-0.00442320235180594,0.134655115016103,0.00768114574786861,0,0.00565685424949238,0.0241289766931162
"4870",437160.433333333,"p",NA,NA,2019-11-15 00:26:00,NA,NA,NA,"2019030",NA,NA,NA,NA,NA,205.562963927837,0.0236130163425346,44.469791596343,-0.00415500068025036,0.134662541190934,0.00768114574786861,0.00244948974278318,0.00565685424949238,0.0239757913622405
"4871",437161.433333333,"p",NA,NA,2019-11-15 01:26:00,NA,NA,NA,"2019030",NA,NA,NA,NA,NA,205.586450647302,0.0233587539480772,44.465937675369,-0.00355791361651068,0.134729358344794,0.00768114574786861,0.00781024967590665,0.00556776436283002,0.0236281640274771
"4872",437162.433333333,"p",NA,NA,2019-11-15 02:26:00,NA,NA,NA,"2019030",NA,NA,NA,NA,NA,205.609678089294,0.0230944521639551,44.4626656453554,-0.00299119803298587,0.134855478197958,0.00768114574786861,0.0128452325786651,0.00547722557505166,0.0232873567934566
"4873",437163.433333333,"p",NA,NA,2019-11-15 03:26:00,NA,NA,NA,"2019030",NA,NA,NA,NA,NA,205.632636186361,0.022820054503386,44.4599451959211,-0.00245473281078149,0.135022220393534,0.00768114574786861,0.0175214154679352,0.00529150262212918,0.0229517014774469
"4874",437164.433333333,"p",NA,NA,2019-11-15 04:26:00,NA,NA,NA,"2019030",NA,NA,NA,NA,NA,205.655314813485,0.0225355023218888,44.4577461345695,-0.00194840329613383,0.135214644177323,0.00761577310586391,0.0217485631709315,0.00519615242270663,0.0226195742732758
"4875",437165.433333333,"p",NA,NA,2019-11-15 05:26:00,NA,NA,NA,"2019030",NA,NA,NA,NA,NA,205.677703785918,0.0222407348047503,44.4560383802353,-0.00147210127590595,0.135414179464338,0.00761577310586391,0.0255147016443461,0.005,0.0222894003244088
"4876",437166.433333333,"p",NA,NA,2019-11-15 06:26:00,NA,NA,NA,"2019030",NA,NA,NA,NA,NA,205.699792857008,0.0219356889540281,44.4547919568558,-0.00102572495446036,0.135617108065317,0.00761577310586391,0.0287923600977759,0.00479583152331272,0.0219596575922775
"4877",437167.433333333,"p",NA,NA,2019-11-15 07:26:00,NA,NA,NA,"2019030",NA,NA,NA,NA,NA,205.721571716007,0.021620299575086,44.4539769869643,-0.000609178931903136,0.135805007271455,0.00754983443527075,0.0315753068076939,0.00458257569495584,0.0216288800608709
"4878",437168.433333333,"p",NA,NA,2019-11-15 08:26:00,NA,NA,NA,"2019030",NA,NA,NA,NA,NA,205.743029985871,0.0212944992626612,44.4535636853045,-0.000222374183694985,0.135966907738611,0.00754983443527075,0.0338230690505755,0.00435889894354067,0.0212956603355015
"4879",437169.433333333,"p",NA,NA,2019-11-15 09:26:00,NA,NA,NA,"2019030",NA,NA,NA,NA,NA,205.764157221036,0.0209582183864579,44.4535223524653,0.000134771958375145,0.136095554666565,0.00754983443527075,0.0355387112878337,0.00424264068711928,0.0209586517079517
"4880",437170.433333333,"p",NA,NA,2019-11-15 10:26:00,NA,NA,NA,"2019030",NA,NA,NA,NA,NA,205.784942905191,0.0206113850762664,44.4538233685327,0.000462335823857977,0.13618737092697,0.00754983443527075,0.0367014986070051,0.00412310562561766,0.0206165697723011
"4881",437171.433333333,"p",NA,NA,2019-11-15 11:26:00,NA,NA,NA,"2019030",NA,NA,NA,NA,NA,205.805376449028,0.0202539252066023,44.4544371867599,0.00076038741995712,0.136238761004349,0.00754983443527075,0.037296112397943,0.00412310562561766,0.0202681936862432
"4882",437172.433333333,"p",NA,NA,2019-11-15 12:26:00,NA,NA,NA,"2019030",NA,NA,NA,NA,NA,205.825447187978,0.0198857623808648,44.4553343272526,0.00102899044649106,0.136242430982422,0.00754983443527075,0.0373363094051889,0.00412310562561766,0.0199123671824117
"4883",437173.433333333,"p",NA,NA,2019-11-15 13:26:00,NA,NA,NA,"2019030",NA,NA,NA,NA,NA,205.845144379935,0.0195068179150089,44.4564853706682,0.00126820230950713,0.136198384718762,0.00754983443527075,0.0368103246386119,0.00412310562561766,0.0195479994441158
